REGION,HEI_NAME,HEI_TYPE,HEI_CITY,HEI_PROVINCE,TES_GRANTEES,SEX_M,SEX_F,EDUC,ARTS,SOC_SCI,BUSINESS,NAT_SCI,INFO,ENG,AGRI,HEALTH,SERVICES,OTHERS,YEAR
03 - Central Luzon,AMA Computer College-Angeles City,PRIVATE HEI,CITY OF ANGELES,PAMPANGA,2,1,1,0,0,0,2,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,AMA Computer College-Cabanatuan City,PRIVATE HEI,CITY OF CABANATUAN,NUEVA ECIJA,3,1,2,0,0,0,0,0,2,1,0,0,0,0,2018-2019
03 - Central Luzon,"AMA Computer College-San Fernando, Pampanga",PRIVATE HEI,CITY OF SAN FERNANDO (CAPITAL),PAMPANGA,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2018-2019
03 - Central Luzon,Angeles University Foundation,PRIVATE HEI,CITY OF ANGELES,PAMPANGA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Araullo University,Private HEI,CITY OF CABANATUAN,NUEVA ECIJA,579,224,355,116,0,206,151,0,23,28,0,8,47,0,2018-2019
03 - Central Luzon,Asia Pacific College of Advanced Studies,PRIVATE HEI,CITY OF BALANGA (CAPITAL),BATAAN,20,2,18,1,0,6,6,0,0,3,0,0,4,0,2018-2019
03 - Central Luzon,Aurora Polytechnic College,Private HEI,BALER,AURORA,7,4,3,0,0,0,0,0,3,0,0,0,4,0,2018-2019
03 - Central Luzon,Aurora State College of Technology,SUC,BALER,AURORA,128,41,87,18,0,0,0,0,11,43,34,0,22,0,2018-2019
03 - Central Luzon,Aurora State College of Technology-Bazal,SUC,MARIA AURORA,AURORA,14,7,7,0,0,0,0,0,0,0,14,0,0,0,2018-2019
03 - Central Luzon,Aurora State College of Technology-Casiguran,SUC,CASIGURAN,AURORA,4,1,3,0,0,0,0,0,0,0,4,0,0,0,2018-2019
03 - Central Luzon,Baliwag Maritime Academy,PRIVATE HEI,SAN RAFAEL,BULACAN,14,14,0,0,0,0,0,0,0,6,0,0,8,0,2018-2019
03 - Central Luzon,Baliwag Polytechnic College,LUC,BALIUAG,BULACAN,22,10,12,10,0,0,9,0,3,0,0,0,0,0,2018-2019
03 - Central Luzon,Bataan Heroes College,PRIVATE HEI,CITY OF BALANGA (CAPITAL),BATAAN,15,8,7,0,0,6,0,0,1,8,0,0,0,0,2018-2019
03 - Central Luzon,Bataan Peninsula State University,SUC,CITY OF BALANGA (CAPITAL),BATAAN,75,42,33,0,9,3,0,0,12,40,0,1,10,0,2018-2019
03 - Central Luzon,Bataan Peninsula State University-Abucay,SUC,ABUCAY,BATAAN,9,3,6,1,0,0,0,0,0,1,7,0,0,0,2018-2019
03 - Central Luzon,Bataan Peninsula State University-Balanga,SUC,CITY OF BALANGA (CAPITAL),BATAAN,49,15,34,19,1,2,22,0,0,0,0,5,0,0,2018-2019
03 - Central Luzon,Bataan Peninsula State University-Dinalupihan,SUC,DINALUPIHAN,BATAAN,4,1,3,4,0,0,0,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Bataan Peninsula State University-Orani,SUC,ORANI,BATAAN,21,7,14,11,0,0,0,0,0,0,5,0,5,0,2018-2019
03 - Central Luzon,Bulacan Agricultural State College,SUC,SAN ILDEFONSO,BULACAN,172,63,109,34,0,0,13,0,5,18,92,0,10,0,2018-2019
03 - Central Luzon,Bulacan Polytechnic College,LUC,CITY OF MALOLOS (CAPITAL),BULACAN,121,39,82,23,0,0,58,0,26,14,0,0,0,0,2018-2019
03 - Central Luzon,Bulacan State University-Bustos,SUC,BUSTOS,BULACAN,42,11,31,32,0,0,4,0,2,4,0,0,0,0,2018-2019
03 - Central Luzon,Bulacan State University-Hagonoy,SUC,HAGONOY,BULACAN,26,5,21,17,0,0,0,0,1,2,0,0,6,0,2018-2019
03 - Central Luzon,Bulacan State University-Main,SUC,CITY OF MALOLOS (CAPITAL),BULACAN,109,39,70,30,0,9,9,8,9,29,0,1,14,0,2018-2019
03 - Central Luzon,Bulacan State University-Meneses,SUC,BULACAN,BULACAN,37,10,27,17,0,0,8,0,4,3,0,0,5,0,2018-2019
03 - Central Luzon,Bulacan State University-San Jose Del Monte,SUC,CITY OF SAN JOSE DEL MONTE,BULACAN,68,24,44,31,0,0,25,0,5,4,0,0,3,0,2018-2019
03 - Central Luzon,Camiling Colleges,PRIVATE HEI,CAMILING,TARLAC,5,3,2,5,0,0,0,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,"Carthel Science Educational Foundation (CSEF), INC.",PRIVATE HEI,SAN MANUEL,TARLAC,15,8,7,0,0,5,0,0,0,6,0,4,0,0,2018-2019
03 - Central Luzon,Central Luzon State University,SUC,SCIENCE CITY OF MUÑOZ,NUEVA ECIJA,1052,385,667,266,38,73,117,83,65,163,208,0,39,0,2018-2019
03 - Central Luzon,Centro Colegio De Tarlac,PRIVATE HEI,BAMBAN,TARLAC,88,66,22,0,0,88,0,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,CIT Colleges of Paniqui Foundation,PRIVATE HEI,PANIQUI,TARLAC,103,46,57,76,2,0,25,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Colegio De Calumpit,Private HEI,CALUMPIT,BULACAN,59,24,35,24,0,0,20,0,0,0,0,0,15,0,2018-2019
03 - Central Luzon,Colegio De San Gabriel Arcangel,Private HEI,CITY OF SAN JOSE DEL MONTE,BULACAN,202,89,113,45,0,39,35,5,17,26,0,12,23,0,2018-2019
03 - Central Luzon,Colegio de San Juan de Letran-Abucay,Private HEI,ABUCAY,BATAAN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Colegio De San Pascual Baylon,Private HEI,OBANDO,BULACAN,8,3,5,2,0,0,6,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Colegio de Sebastian-Pampanga,Private HEI,CITY OF SAN FERNANDO (CAPITAL),PAMPANGA,2,0,2,0,0,0,1,0,0,1,0,0,0,0,2018-2019
03 - Central Luzon,College for Research and Technology-Cabanatuan City,Private HEI,CITY OF CABANATUAN,NUEVA ECIJA,28,14,14,5,0,0,4,0,5,0,0,0,14,0,2018-2019
03 - Central Luzon,"College of Mary Immaculate of Pandi, Bulacan",Private HEI,PANDI,BULACAN,452,163,289,93,0,0,211,0,50,5,0,0,93,0,2018-2019
03 - Central Luzon,College of Saint Lawrence,Private HEI,BALAGTAS (BIGAA),BULACAN,26,13,13,2,0,9,14,0,1,0,0,0,0,0,2018-2019
03 - Central Luzon,College of the Immaculate Conception,Private HEI,CITY OF CABANATUAN,NUEVA ECIJA,33,13,20,16,0,2,10,0,1,0,0,2,2,0,2018-2019
03 - Central Luzon,College of the Our Lady of Mercy of Pulilan Foundation,Private HEI,PULILAN,BULACAN,22,15,7,0,0,11,4,0,4,0,0,1,2,0,2018-2019
03 - Central Luzon,Colleges of Advance Technology and Management of the Philippines,Private HEI,GUIMBA,NUEVA ECIJA,23,3,20,0,0,0,23,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Columban College-Olongapo City,Private HEI,CITY OF OLONGAPO,ZAMBALES,29,8,21,6,0,2,10,0,2,8,0,1,0,0,2018-2019
03 - Central Luzon,"Columban College-Sta. Cruz, Zambales",Private HEI,SANTA CRUZ,ZAMBALES,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Comteq Computer and Business College,Private HEI,CITY OF OLONGAPO,ZAMBALES,3,1,2,0,0,0,1,0,1,1,0,0,0,0,2018-2019
03 - Central Luzon,Concepcion Holy Cross College,Private HEI,CONCEPCION,TARLAC,474,226,248,206,0,168,60,0,23,0,0,0,17,0,2018-2019
03 - Central Luzon,CORE Gateway College,Private HEI,SAN JOSE CITY,NUEVA ECIJA,177,80,97,40,0,53,29,0,55,0,0,0,0,0,2018-2019
03 - Central Luzon,Divina Pastora College,Private HEI,CITY OF GAPAN,NUEVA ECIJA,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Dominican College of Tarlac,Private HEI,CAPAS,TARLAC,711,352,359,161,0,249,102,0,98,0,0,0,101,0,2018-2019
03 - Central Luzon,Don Honorio Ventura Technological State University-Main,SUC,BACOLOR,PAMPANGA,317,118,199,83,0,10,82,7,41,72,0,10,12,0,2018-2019
03 - Central Luzon,Don Honorio Ventura Technological State University-Mexico,SUC,MEXICO,PAMPANGA,29,7,22,12,0,0,13,0,3,1,0,0,0,0,2018-2019
03 - Central Luzon,Don Honorio Ventura Technological State University-Porac,SUC,PORAC,PAMPANGA,19,1,18,12,0,0,1,0,2,0,0,4,0,0,2018-2019
03 - Central Luzon,Don Honorio Ventura Technological State University-Sto.Thomas,SUC,SANTO TOMAS,PAMPANGA,59,17,42,17,0,3,19,0,4,7,0,0,9,0,2018-2019
03 - Central Luzon,Dr. Gloria D. Lacson Foundation Colleges - Nueva Ecija,Private HEI,SAN LEONARDO,NUEVA ECIJA,4,1,3,0,0,4,0,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Dr. Yanga's Colleges,Private HEI,BOCAUE,BULACAN,169,80,89,7,0,9,79,0,26,30,0,9,9,0,2018-2019
03 - Central Luzon,Emmanuel System College of Bulacan,Private HEI,PULILAN,BULACAN,3,2,1,0,0,0,3,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Erhard Science College-Bulacan,Private HEI,SAN RAFAEL,BULACAN,29,22,7,0,0,29,0,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Exact Colleges of Asia,Private HEI,ARAYAT,PAMPANGA,215,180,35,0,0,54,0,0,0,70,0,0,91,0,2018-2019
03 - Central Luzon,Fernandez College of Arts and Technology,Private HEI,BALIUAG,BULACAN,42,25,17,4,0,29,7,0,0,2,0,0,0,0,2018-2019
03 - Central Luzon,First City Providential College,Private HEI,CITY OF SAN JOSE DEL MONTE,BULACAN,42,22,20,10,0,7,11,0,7,0,0,5,2,0,2018-2019
03 - Central Luzon,General De Jesus College,Private HEI,SAN ISIDRO,NUEVA ECIJA,21,5,16,6,0,0,14,0,1,0,0,0,0,0,2018-2019
03 - Central Luzon,Gerona Junior College,Private HEI,GERONA,TARLAC,47,16,31,47,0,0,0,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Holy Cross College-Nueva Ecija,Private HEI,SANTA ROSA,NUEVA ECIJA,193,94,99,46,0,67,35,0,23,0,0,0,22,0,2018-2019
03 - Central Luzon,Holy Cross College-Pampanga,Private HEI,SANTA ANA,PAMPANGA,225,77,148,86,0,30,47,0,39,1,0,0,22,0,2018-2019
03 - Central Luzon,"IMMACULATE CONCEPTION I-COLLEGE OF ARTS AND TECHNOLOGY, INC.",PRIVATE HEI,SANTA MARIA,BULACAN,196,80,116,9,0,30,76,0,29,2,0,0,50,0,2018-2019
03 - Central Luzon,Interworld Colleges Foundation - Paniqui,Private HEI,PANIQUI,TARLAC,204,80,124,66,0,0,96,0,25,17,0,0,0,0,2018-2019
03 - Central Luzon,Jesus Is Lord Colleges Foundation,Private HEI,BOCAUE,BULACAN,56,24,32,20,0,3,33,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Jose C. Feliciano College Foundation,Private HEI,MABALACAT CITY,PAMPANGA,2,0,2,0,0,2,0,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Kolehiyo ng Subic,LUC,CITY OF OLONGAPO,ZAMBALES,27,6,21,27,0,0,0,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,La Consolacion University Philippines,Private HEI,CITY OF MALOLOS (CAPITAL),BULACAN,49,19,30,0,0,4,29,0,2,0,0,6,8,0,2018-2019
03 - Central Luzon,La Verdad Christian College,Private HEI,APALIT,PAMPANGA,135,42,93,0,0,33,45,0,32,4,0,21,0,0,2018-2019
03 - Central Luzon,Liceo de Pulilan Colleges,Private HEI,PULILAN,BULACAN,6,1,5,3,0,0,3,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Lyceum of Subic Bay,Private HEI,CITY OF OLONGAPO,ZAMBALES,5,3,2,0,0,0,1,0,0,0,0,0,4,0,2018-2019
03 - Central Luzon,Lyceum of the East-Aurora,Private HEI,MARIA AURORA,AURORA,12,6,6,0,0,5,2,0,0,0,4,0,1,0,2018-2019
03 - Central Luzon,Lyceum of Western Luzon - Zambales,Private HEI,BOTOLAN,ZAMBALES,21,15,6,0,0,19,2,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Mabalacat City College,LUC,MABALACAT CITY,PAMPANGA,11,3,8,4,0,0,3,0,3,0,0,0,1,0,2018-2019
03 - Central Luzon,Magsaysay Memorial College,Private HEI,SAN NARCISO,ZAMBALES,23,6,17,11,0,0,5,0,3,0,0,0,4,0,2018-2019
03 - Central Luzon,Mary the Queen College-Pampanga,Private HEI,GUAGUA,PAMPANGA,70,19,51,17,0,0,37,0,7,0,0,0,9,0,2018-2019
03 - Central Luzon,Mater Redemptoris College of San Jose City,Private HEI,SAN JOSE CITY,NUEVA ECIJA,9,0,9,5,4,0,0,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,"Megabyte College, inc.",PRIVATE HEI,FLORIDABLANCA,PAMPANGA,2,1,1,2,0,0,0,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Mondriaan Aura College,Private HEI,CITY OF OLONGAPO,ZAMBALES,5,2,3,0,0,0,3,0,0,2,0,0,0,0,2018-2019
03 - Central Luzon,Mount Carmel College-Baler,Private HEI,BALER,AURORA,31,8,23,6,1,8,16,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Northern Zambales College,Private HEI,MASINLOC,ZAMBALES,42,24,18,14,0,13,10,0,0,0,0,0,5,0,2018-2019
03 - Central Luzon,Norzagaray College,LUC,NORZAGARAY,BULACAN,40,17,23,20,0,0,0,0,13,0,0,0,7,0,2018-2019
03 - Central Luzon,Nueva Ecija Doctors' Colleges,Private HEI,CITY OF CABANATUAN,NUEVA ECIJA,12,5,7,0,0,3,4,0,0,0,0,5,0,0,2018-2019
03 - Central Luzon,Nueva Ecija University of Science and Technology-Atate,SUC,CITY OF PALAYAN (CAPITAL),NUEVA ECIJA,26,3,23,0,0,0,26,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Nueva Ecija University of Science and Technology-Main,SUC,CITY OF CABANATUAN,NUEVA ECIJA,181,65,116,68,0,0,49,2,24,37,0,1,0,0,2018-2019
03 - Central Luzon,Nueva Ecija University of Science and Technology-Peñaranda,SUC,CITY OF CABANATUAN,NUEVA ECIJA,21,9,12,7,0,0,7,0,7,0,0,0,0,0,2018-2019
03 - Central Luzon,Nueva Ecija University of Science and Technology-San Antonio Campus,SUC,SAN ANTONIO,NUEVA ECIJA,60,25,35,15,0,0,25,0,20,0,0,0,0,0,2018-2019
03 - Central Luzon,Nueva Ecija University of Science and Technology-San Isidro Campus,SUC,SAN ISIDRO,NUEVA ECIJA,103,29,74,52,0,0,30,0,21,0,0,0,0,0,2018-2019
03 - Central Luzon,Nueva Ecija University of Science and Technology-San Leonardo,SUC,SAN LEONARDO,NUEVA ECIJA,8,2,6,7,0,0,1,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Nueva Ecija University of Science and Technology-Sebani Estate Agricultural College,SUC,GABALDON (BITULOK & SABANI),NUEVA ECIJA,3,1,2,0,0,0,0,0,0,0,2,0,1,0,2018-2019
03 - Central Luzon,Nueva Ecija University of Science and Technology-Sumacab Campus,SUC,CITY OF CABANATUAN,NUEVA ECIJA,34,18,16,0,0,12,4,0,0,11,0,0,7,0,2018-2019
03 - Central Luzon,Nueva Ecija University of Science and Technology-Talavera,SUC,TALAVERA,NUEVA ECIJA,34,9,25,21,0,0,10,0,3,0,0,0,0,0,2018-2019
03 - Central Luzon,Osias Colleges,Private HEI,CITY OF TARLAC (CAPITAL),TARLAC,14,8,6,8,0,3,3,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Our Lady of Fatima University-Pampanga,Private HEI,CITY OF SAN FERNANDO (CAPITAL),PAMPANGA,69,20,49,3,0,25,17,1,1,2,0,13,7,0,2018-2019
03 - Central Luzon,Our Lady of Sacred Heart College of Guimba,Private HEI,GUIMBA,NUEVA ECIJA,297,104,193,177,0,0,12,0,71,0,0,0,37,0,2018-2019
03 - Central Luzon,Pampanga Colleges,Private HEI,MACABEBE,PAMPANGA,563,240,323,353,0,0,210,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Pampanga State Agricultural University,SUC,MAGALANG,PAMPANGA,290,128,162,48,11,3,23,12,28,25,121,0,19,0,2018-2019
03 - Central Luzon,Philippine Merchant Marine Academy,SUC,SAN NARCISO,ZAMBALES,65,61,4,0,0,0,0,0,0,36,0,0,29,0,2018-2019
03 - Central Luzon,Philippine State College of Aeronautics-Pampanga Extension,SUC,FLORIDABLANCA,PAMPANGA,6,3,3,0,1,0,0,0,1,4,0,0,0,0,2018-2019
03 - Central Luzon,Philippine Women`s University Career Development and Continuing Education Center-Bataan,Private HEI,CITY OF BALANGA (CAPITAL),BATAAN,2,1,1,0,0,0,0,0,1,0,0,0,1,0,2018-2019
03 - Central Luzon,Polytechnic College of the City of Meycauayan,LUC,CITY OF MEYCAUAYAN,BULACAN,139,45,94,103,0,0,0,0,0,0,0,0,36,0,2018-2019
03 - Central Luzon,Polytechnic University of the Philippines-Cabiao,SUC,CABIAO,NUEVA ECIJA,63,19,44,33,0,0,30,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Polytechnic University of the Philippines-Mariveles,SUC,MARIVELES,BATAAN,85,30,55,19,0,0,31,0,16,19,0,0,0,0,2018-2019
03 - Central Luzon,Polytechnic University of the Philippines-Pulilan,SUC,PULILAN,BULACAN,59,19,40,0,0,0,59,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,"Polytechnic University of the Philippines-Sta. Maria, Bulacan",SUC,SANTA MARIA,BULACAN,90,42,48,0,0,0,67,0,12,11,0,0,0,0,2018-2019
03 - Central Luzon,President Ramon Magsaysay State University-Botolan,SUC,BOTOLAN,ZAMBALES,8,4,4,1,0,0,0,0,0,0,7,0,0,0,2018-2019
03 - Central Luzon,President Ramon Magsaysay State University-Candelaria,SUC,CANDELARIA,ZAMBALES,2,1,1,0,0,0,0,0,0,0,2,0,0,0,2018-2019
03 - Central Luzon,President Ramon Magsaysay State University-Castillejos,SUC,CASTILLEJOS,ZAMBALES,3,2,1,2,0,0,1,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,President Ramon Magsaysay State University-Main,SUC,IBA (CAPITAL),ZAMBALES,99,34,65,36,0,0,19,0,6,27,0,3,8,0,2018-2019
03 - Central Luzon,President Ramon Magsaysay State University-Masinloc,SUC,MASINLOC,ZAMBALES,13,1,12,3,0,0,8,0,2,0,0,0,0,0,2018-2019
03 - Central Luzon,President Ramon Magsaysay State University-San Marcelino,SUC,SAN MARCELINO,ZAMBALES,12,1,11,6,0,0,0,0,0,0,3,0,3,0,2018-2019
03 - Central Luzon,President Ramon Magsaysay State University-Sta. Cruz,SUC,SANTA CRUZ,ZAMBALES,19,5,14,16,0,0,0,0,3,0,0,0,0,0,2018-2019
03 - Central Luzon,Republic Central Colleges,Private HEI,CITY OF ANGELES,PAMPANGA,3,1,2,2,0,0,1,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Richwell Colleges,Private HEI,PLARIDEL,BULACAN,174,93,81,33,0,0,76,0,27,0,0,0,38,0,2018-2019
03 - Central Luzon,Saint Mary's Angels College of Pampanga,Private HEI,SANTA ANA,PAMPANGA,41,9,32,31,0,10,0,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Saint Mary's College of Meycauayan,Private HEI,CITY OF MEYCAUAYAN,BULACAN,10,1,9,2,0,0,7,0,1,0,0,0,0,0,2018-2019
03 - Central Luzon,Saint Rose College Educational Foundation,Private HEI,PANIQUI,TARLAC,60,31,29,12,0,41,2,0,5,0,0,0,0,0,2018-2019
03 - Central Luzon,San Jose Christian Colleges,Private HEI,SAN JOSE CITY,NUEVA ECIJA,53,17,36,53,0,0,0,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Santa Rita College of Pampanga,Private HEI,SANTA RITA,PAMPANGA,75,30,45,37,0,0,18,0,20,0,0,0,0,0,2018-2019
03 - Central Luzon,"St. Augustine Colleges Foundation, Inc.",PRIVATE HEI,PANIQUI,TARLAC,81,26,55,44,0,0,35,0,0,2,0,0,0,0,2018-2019
03 - Central Luzon,St. Benilde Center for Global Competence,Private HEI,CITY OF OLONGAPO,ZAMBALES,19,7,12,0,4,1,4,0,3,0,0,0,7,0,2018-2019
03 - Central Luzon,St. Elizabeth Global Skills Institute,Private HEI,TALAVERA,NUEVA ECIJA,57,24,33,0,0,32,8,0,0,0,0,0,17,0,2018-2019
03 - Central Luzon,St. Joseph College-Olongapo,Private HEI,CITY OF OLONGAPO,ZAMBALES,16,8,8,0,0,15,1,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,St. Mary's College of Baliuag,PRIVATE HEI,BALIUAG,BULACAN,3,1,2,1,0,0,0,0,0,0,0,0,2,0,2018-2019
03 - Central Luzon,St. Nicolas College of Business and Technology,Private HEI,CITY OF SAN FERNANDO (CAPITAL),PAMPANGA,118,53,65,0,0,20,51,0,26,2,0,0,19,0,2018-2019
03 - Central Luzon,"St. Paul Colleges Foundation-Paniqui, Tarlac",Private HEI,PANIQUI,TARLAC,383,156,227,213,0,0,0,0,170,0,0,0,0,0,2018-2019
03 - Central Luzon,St. Paul University at San Miguel,Private HEI,SAN MIGUEL,BULACAN,97,28,69,50,0,0,47,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,STI College Angeles,PRIVATE HEI,CITY OF ANGELES,PAMPANGA,18,2,16,0,0,0,7,0,3,0,0,0,8,0,2018-2019
03 - Central Luzon,STI College Balagtas,PRIVATE HEI,BALAGTAS (BIGAA),BULACAN,217,116,101,17,4,4,69,0,43,28,0,0,52,0,2018-2019
03 - Central Luzon,STI College Baliuag,PRIVATE HEI,BALIUAG,BULACAN,22,7,15,0,0,0,8,0,3,0,0,0,11,0,2018-2019
03 - Central Luzon,STI College Malolos,PRIVATE HEI,CITY OF MALOLOS (CAPITAL),BULACAN,14,7,7,0,0,1,3,0,3,0,0,0,7,0,2018-2019
03 - Central Luzon,STI College San Fernando,PRIVATE HEI,CITY OF SAN FERNANDO (CAPITAL),PAMPANGA,21,9,12,0,0,0,8,0,6,2,0,0,5,0,2018-2019
03 - Central Luzon,STI College San Jose,PRIVATE HEI,SAN JOSE CITY,NUEVA ECIJA,129,70,59,0,0,0,24,0,54,15,0,0,36,0,2018-2019
03 - Central Luzon,STI College Sta. Maria,PRIVATE HEI,SANTA MARIA,BULACAN,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2018-2019
03 - Central Luzon,Sto. Rosario Sapang Palay College,Private HEI,CITY OF SAN JOSE DEL MONTE,BULACAN,9,2,7,7,1,1,0,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Subic Bay Colleges,Private HEI,CITY OF OLONGAPO,ZAMBALES,42,21,21,9,0,18,4,0,6,0,0,0,5,0,2018-2019
03 - Central Luzon,Tarlac Agricultural University,SUC,CAMILING,TARLAC,244,74,170,27,8,21,37,0,10,30,109,0,2,0,2018-2019
03 - Central Luzon,Tarlac State University,SUC,CITY OF TARLAC (CAPITAL),TARLAC,214,59,155,105,5,14,35,4,24,19,0,0,8,0,2018-2019
03 - Central Luzon,The Good Samaritan Colleges,Private HEI,CITY OF CABANATUAN,NUEVA ECIJA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,United School of Science and Technology Colleges,Private HEI,CITY OF TARLAC (CAPITAL),TARLAC,25,9,16,4,0,14,4,0,0,0,0,3,0,0,2018-2019
03 - Central Luzon,University of Nueva Caceres - Bataan,PRIVATE HEI,DINALUPIHAN,BATAAN,18,8,10,0,0,1,17,0,0,0,0,0,0,0,2018-2019
03 - Central Luzon,Wesleyan University-Philippines-Aurora,Private HEI,MARIA AURORA,AURORA,29,12,17,3,0,6,18,0,2,0,0,0,0,0,2018-2019
03 - Central Luzon,"World Citi Colleges, Guimba Campus",Private HEI,GUIMBA,NUEVA ECIJA,22,11,11,13,0,7,2,0,0,0,0,0,0,0,2018-2019
04 - CALABARZON,"ABE International Business College-Cainta Rizal, Inc.",PRIVATE HEI,CAINTA,RIZAL PROVINCE,2,1,1,0,0,0,1,0,1,0,0,0,0,0,2018-2019
04 - CALABARZON,"ABE International Business College-Quezon Province, Inc.",PRIVATE HEI,CITY OF LUCENA (CAPITAL),QUEZON PROVINCE,23,11,12,0,0,0,13,0,3,0,0,0,7,0,2018-2019
04 - CALABARZON,Acts Computer College-Infanta,Private HEI,INFANTA,QUEZON PROVINCE,14,7,7,0,0,0,2,0,12,0,0,0,0,0,2018-2019
04 - CALABARZON,ACTS Computer College-Sta. Cruz,PRIVATE HEI,SANTA CRUZ (CAPITAL),LAGUNA,47,13,34,4,0,0,24,0,19,0,0,0,0,0,2018-2019
04 - CALABARZON,Adventist University of the Philippines,Private HEI,SILANG,CAVITE,155,61,94,33,1,8,61,10,10,9,0,23,0,0,2018-2019
04 - CALABARZON,Agoncillo College,Private HEI,AGONCILLO,BATANGAS,239,103,136,93,0,15,131,0,0,0,0,0,0,0,2018-2019
04 - CALABARZON,AISAT College-Dasmariñas Inc.,PRIVATE HEI,CITY OF DASMARIÑAS,CAVITE,17,4,13,0,0,0,0,0,0,0,0,0,17,0,2018-2019
04 - CALABARZON,Alitagtag College,Private HEI,ALITAGTAG,BATANGAS,53,20,33,37,0,0,0,0,12,4,0,0,0,0,2018-2019
04 - CALABARZON,All Nations College,Private HEI,CITY OF ANTIPOLO (CAPITAL),RIZAL PROVINCE,8,2,6,7,1,0,0,0,0,0,0,0,0,0,2018-2019
04 - CALABARZON,Alpha Centauri Educational System,Private HEI,CITY OF LUCENA (CAPITAL),QUEZON PROVINCE,16,7,9,6,0,10,0,0,0,0,0,0,0,0,2018-2019
04 - CALABARZON,AMA Computer College-Batangas City,Private HEI,BATANGAS CITY (CAPITAL),BATANGAS,5,1,4,0,0,0,1,0,4,0,0,0,0,0,2018-2019
04 - CALABARZON,AMA Computer College-Biñan,Private HEI,CITY OF BIÑAN,LAGUNA,7,4,3,0,0,0,3,0,4,0,0,0,0,0,2018-2019
04 - CALABARZON,AMA Computer College-Calamba Campus,Private HEI,CITY OF CALAMBA,LAGUNA,12,4,8,0,0,0,6,0,2,4,0,0,0,0,2018-2019
04 - CALABARZON,AMA Computer College-Lipa City,Private HEI,LIPA CITY,BATANGAS,3,3,0,0,0,0,1,0,2,0,0,0,0,0,2018-2019
04 - CALABARZON,AMA Computer College-Lucena,Private HEI,CITY OF LUCENA (CAPITAL),QUEZON PROVINCE,25,10,15,7,0,0,8,0,6,4,0,0,0,0,2018-2019
04 - CALABARZON,AMA Computer College-Sta.Cruz,Private HEI,SANTA CRUZ (CAPITAL),LAGUNA,26,12,14,0,2,0,13,0,6,5,0,0,0,0,2018-2019
04 - CALABARZON,Antipolo Institute of Technology (AiTECH),LUC,CITY OF ANTIPOLO (CAPITAL),RIZAL PROVINCE,10,4,6,0,0,0,0,0,0,10,0,0,0,0,2018-2019
04 - CALABARZON,Asia-Pacific Christian College and Seminary,Private HEI,RODRIGUEZ (MONTALBAN),RIZAL PROVINCE,18,8,10,0,18,0,0,0,0,0,0,0,0,0,2018-2019
04 - CALABARZON,Asian Institute of Technology and Education-Tiaong Campus,Private HEI,TIAONG,QUEZON PROVINCE,118,44,74,44,0,0,48,0,26,0,0,0,0,0,2018-2019
04 - CALABARZON,Balian Community College,LUC,PANGIL,LAGUNA,32,9,23,0,0,0,22,0,0,0,0,10,0,0,2018-2019
